CO2 (ppm),Timestamp,Hour,Day,Month
1443.2,2024-07-18 14:11:58,14,18,7
1442.7,2024-07-18 14:12:01,14,18,7
1442.9,2024-07-18 14:12:02,14,18,7
1441.8,2024-07-18 14:12:05,14,18,7
1441.1,2024-07-18 14:12:06,14,18,7
1441.0,2024-07-18 14:12:09,14,18,7
1442.3,2024-07-18 14:12:10,14,18,7
1442.3,2024-07-18 14:12:13,14,18,7
1442.1,2024-07-18 14:12:14,14,18,7
1441.5,2024-07-18 14:12:17,14,18,7
1443.0,2024-07-18 14:12:18,14,18,7
1443.0,2024-07-18 14:12:20,14,18,7
1441.9,2024-07-18 14:12:23,14,18,7
1440.8,2024-07-18 14:12:24,14,18,7
1441.7,2024-07-18 14:12:27,14,18,7
1442.1,2024-07-18 14:12:29,14,18,7
1441.8,2024-07-18 14:12:32,14,18,7
1440.6,2024-07-18 14:12:33,14,18,7
1440.1,2024-07-18 14:12:35,14,18,7
1439.9,2024-07-18 14:12:38,14,18,7
1439.3,2024-07-18 14:12:39,14,18,7
1437.6,2024-07-18 14:12:42,14,18,7
1436.5,2024-07-18 14:12:43,14,18,7
1435.9,2024-07-18 14:12:46,14,18,7
1436.3,2024-07-18 14:12:47,14,18,7
1435.9,2024-07-18 14:12:50,14,18,7
1435.2,2024-07-18 14:12:51,14,18,7
1434.7,2024-07-18 14:12:54,14,18,7
1433.6,2024-07-18 14:12:56,14,18,7
1432.9,2024-07-18 14:12:59,14,18,7
1432.4,2024-07-18 14:13:00,14,18,7
1432.4,2024-07-18 14:13:02,14,18,7
1433.3,2024-07-18 14:13:05,14,18,7
1434.5,2024-07-18 14:13:06,14,18,7
1435.3,2024-07-18 14:13:09,14,18,7
1436.6,2024-07-18 14:13:10,14,18,7
1437.7,2024-07-18 14:13:13,14,18,7
1438.3,2024-07-18 14:13:14,14,18,7
1438.7,2024-07-18 14:13:16,14,18,7
1439.0,2024-07-18 14:13:19,14,18,7
1437.5,2024-07-18 14:13:21,14,18,7
1436.6,2024-07-18 14:13:23,14,18,7
1435.8,2024-07-18 14:13:26,14,18,7
1435.1,2024-07-18 14:13:27,14,18,7
1433.3,2024-07-18 14:13:30,14,18,7
1432.6,2024-07-18 14:13:31,14,18,7
1432.0,2024-07-18 14:13:33,14,18,7
1431.0,2024-07-18 14:13:36,14,18,7
1430.1,2024-07-18 14:13:37,14,18,7
1428.7,2024-07-18 14:13:40,14,18,7
1426.7,2024-07-18 14:13:41,14,18,7
1424.9,2024-07-18 14:13:43,14,18,7
1421.3,2024-07-18 14:13:46,14,18,7
1413.1,2024-07-18 14:13:47,14,18,7
1404.4,2024-07-18 14:13:50,14,18,7
1403.4,2024-07-18 14:13:52,14,18,7
1404.8,2024-07-18 14:13:55,14,18,7
1410.1,2024-07-18 14:13:56,14,18,7
1413.4,2024-07-18 14:13:59,14,18,7
1416.6,2024-07-18 14:14:00,14,18,7
1415.8,2024-07-18 14:14:03,14,18,7
1417.4,2024-07-18 14:14:04,14,18,7
1416.8,2024-07-18 14:14:07,14,18,7
1416.6,2024-07-18 14:14:08,14,18,7
1416.8,2024-07-18 14:14:11,14,18,7
1416.7,2024-07-18 14:14:12,14,18,7
1416.9,2024-07-18 14:14:15,14,18,7
1415.5,2024-07-18 14:14:17,14,18,7
1414.9,2024-07-18 14:14:19,14,18,7
1413.6,2024-07-18 14:14:22,14,18,7
1414.6,2024-07-18 14:14:23,14,18,7
1414.8,2024-07-18 14:14:26,14,18,7
1414.6,2024-07-18 14:14:27,14,18,7
1413.8,2024-07-18 14:14:30,14,18,7
1413.6,2024-07-18 14:14:31,14,18,7
1412.7,2024-07-18 14:14:33,14,18,7
1412.0,2024-07-18 14:14:36,14,18,7
1409.9,2024-07-18 14:14:37,14,18,7
1407.8,2024-07-18 14:14:40,14,18,7
1407.9,2024-07-18 14:14:41,14,18,7
1407.7,2024-07-18 14:14:43,14,18,7
1408.2,2024-07-18 14:14:46,14,18,7
1408.2,2024-07-18 14:14:48,14,18,7
1407.4,2024-07-18 14:14:51,14,18,7
1407.5,2024-07-18 14:14:52,14,18,7
1406.2,2024-07-18 14:14:55,14,18,7
1407.2,2024-07-18 14:14:56,14,18,7
1408.0,2024-07-18 14:14:58,14,18,7
1408.2,2024-07-18 14:15:01,14,18,7
1408.7,2024-07-18 14:15:02,14,18,7
1408.3,2024-07-18 14:15:05,14,18,7
1408.2,2024-07-18 14:15:06,14,18,7
1408.4,2024-07-18 14:15:08,14,18,7
1408.6,2024-07-18 14:15:11,14,18,7
1409.0,2024-07-18 14:15:12,14,18,7
1408.2,2024-07-18 14:15:15,14,18,7
1407.8,2024-07-18 14:15:17,14,18,7
1409.6,2024-07-18 14:15:20,14,18,7
1410.6,2024-07-18 14:15:21,14,18,7
1410.7,2024-07-18 14:15:23,14,18,7
1410.7,2024-07-18 14:15:26,14,18,7
1411.6,2024-07-18 14:15:27,14,18,7
1411.5,2024-07-18 14:15:30,14,18,7
1410.6,2024-07-18 14:15:31,14,18,7
1409.7,2024-07-18 14:15:34,14,18,7
1410.5,2024-07-18 14:15:35,14,18,7
1411.7,2024-07-18 14:15:38,14,18,7
1412.5,2024-07-18 14:15:39,14,18,7
1413.6,2024-07-18 14:15:42,14,18,7
1413.7,2024-07-18 14:15:43,14,18,7
1414.7,2024-07-18 14:15:47,14,18,7
1415.0,2024-07-18 14:15:48,14,18,7
1414.0,2024-07-18 14:15:51,14,18,7
1413.1,2024-07-18 14:15:52,14,18,7
1412.2,2024-07-18 14:15:54,14,18,7
1412.5,2024-07-18 14:15:57,14,18,7
1412.6,2024-07-18 14:15:58,14,18,7
1412.3,2024-07-18 14:16:00,14,18,7
1411.1,2024-07-18 14:16:03,14,18,7
1409.7,2024-07-18 14:16:04,14,18,7
1409.4,2024-07-18 14:16:07,14,18,7
1409.6,2024-07-18 14:16:08,14,18,7
1410.2,2024-07-18 14:16:11,14,18,7
1410.2,2024-07-18 14:16:13,14,18,7
1410.1,2024-07-18 14:16:15,14,18,7
1411.0,2024-07-18 14:16:18,14,18,7
1411.5,2024-07-18 14:16:19,14,18,7
1410.4,2024-07-18 14:16:22,14,18,7
1411.0,2024-07-18 14:16:23,14,18,7
1411.1,2024-07-18 14:16:25,14,18,7
1411.7,2024-07-18 14:16:28,14,18,7
1410.8,2024-07-18 14:16:29,14,18,7
1409.7,2024-07-18 14:16:32,14,18,7
1409.1,2024-07-18 14:16:33,14,18,7
1409.0,2024-07-18 14:16:36,14,18,7
1408.6,2024-07-18 14:16:37,14,18,7
1408.0,2024-07-18 14:16:39,14,18,7
1408.1,2024-07-18 14:16:43,14,18,7
1407.8,2024-07-18 14:16:44,14,18,7
1408.5,2024-07-18 14:16:46,14,18,7
1408.8,2024-07-18 14:16:49,14,18,7
1409.8,2024-07-18 14:16:50,14,18,7
1410.5,2024-07-18 14:16:52,14,18,7
1411.2,2024-07-18 14:16:55,14,18,7
1411.9,2024-07-18 14:16:56,14,18,7
1411.9,2024-07-18 14:16:59,14,18,7
1413.4,2024-07-18 14:17:00,14,18,7
1414.0,2024-07-18 14:17:02,14,18,7
1414.4,2024-07-18 14:17:05,14,18,7
1414.6,2024-07-18 14:17:06,14,18,7
1414.9,2024-07-18 14:17:09,14,18,7
1414.4,2024-07-18 14:17:11,14,18,7
1415.2,2024-07-18 14:17:14,14,18,7
1414.4,2024-07-18 14:17:15,14,18,7
1413.5,2024-07-18 14:17:18,14,18,7
1413.3,2024-07-18 14:17:19,14,18,7
1413.1,2024-07-18 14:17:22,14,18,7
1413.4,2024-07-18 14:17:23,14,18,7
1413.4,2024-07-18 14:17:26,14,18,7
1412.7,2024-07-18 14:17:27,14,18,7
1413.4,2024-07-18 14:17:30,14,18,7
1414.3,2024-07-18 14:17:31,14,18,7
1415.4,2024-07-18 14:17:34,14,18,7
1415.9,2024-07-18 14:17:36,14,18,7
1417.8,2024-07-18 14:17:39,14,18,7
1418.0,2024-07-18 14:17:40,14,18,7
1419.0,2024-07-18 14:17:43,14,18,7
1421.2,2024-07-18 14:17:44,14,18,7
1421.8,2024-07-18 14:17:47,14,18,7
1423.3,2024-07-18 14:17:48,14,18,7
1423.8,2024-07-18 14:17:51,14,18,7
1424.0,2024-07-18 14:17:52,14,18,7
1423.4,2024-07-18 14:17:54,14,18,7
1421.0,2024-07-18 14:17:57,14,18,7
1421.5,2024-07-18 14:17:58,14,18,7
1421.1,2024-07-18 14:18:00,14,18,7
1420.5,2024-07-18 14:18:03,14,18,7
1420.0,2024-07-18 14:18:05,14,18,7
1419.4,2024-07-18 14:18:08,14,18,7
1420.3,2024-07-18 14:18:09,14,18,7
1421.4,2024-07-18 14:18:11,14,18,7
1419.9,2024-07-18 14:18:14,14,18,7
1419.2,2024-07-18 14:18:15,14,18,7
1419.0,2024-07-18 14:18:18,14,18,7
1419.2,2024-07-18 14:18:19,14,18,7
1419.1,2024-07-18 14:18:22,14,18,7
1419.3,2024-07-18 14:18:23,14,18,7
1418.9,2024-07-18 14:18:26,14,18,7
1418.2,2024-07-18 14:18:27,14,18,7
1418.6,2024-07-18 14:18:29,14,18,7
1419.8,2024-07-18 14:18:32,14,18,7
1419.0,2024-07-18 14:18:34,14,18,7
1418.6,2024-07-18 14:18:37,14,18,7
1418.4,2024-07-18 14:18:38,14,18,7
1418.2,2024-07-18 14:18:41,14,18,7
1417.6,2024-07-18 14:18:42,14,18,7
1416.8,2024-07-18 14:18:44,14,18,7
1417.7,2024-07-18 14:18:47,14,18,7
1419.9,2024-07-18 14:18:48,14,18,7
1420.8,2024-07-18 14:18:50,14,18,7
1421.7,2024-07-18 14:18:53,14,18,7
1421.2,2024-07-18 14:18:54,14,18,7
1420.1,2024-07-18 14:18:57,14,18,7
1420.1,2024-07-18 14:18:59,14,18,7
1419.7,2024-07-18 14:19:01,14,18,7
1419.4,2024-07-18 14:19:04,14,18,7
1418.6,2024-07-18 14:19:05,14,18,7
1418.0,2024-07-18 14:19:08,14,18,7
1417.6,2024-07-18 14:19:09,14,18,7
1417.3,2024-07-18 14:19:12,14,18,7
1418.0,2024-07-18 14:19:13,14,18,7
1417.5,2024-07-18 14:19:15,14,18,7
1417.0,2024-07-18 14:19:18,14,18,7
1416.6,2024-07-18 14:19:19,14,18,7
1416.7,2024-07-18 14:19:22,14,18,7
1417.6,2024-07-18 14:19:23,14,18,7
1417.6,2024-07-18 14:19:26,14,18,7
1417.6,2024-07-18 14:19:28,14,18,7
1418.2,2024-07-18 14:19:30,14,18,7
1418.5,2024-07-18 14:19:33,14,18,7
1417.9,2024-07-18 14:19:34,14,18,7
1417.3,2024-07-18 14:19:36,14,18,7
1417.5,2024-07-18 14:19:39,14,18,7
1418.0,2024-07-18 14:19:40,14,18,7
1418.2,2024-07-18 14:19:43,14,18,7
1417.9,2024-07-18 14:19:44,14,18,7
1417.0,2024-07-18 14:19:47,14,18,7
1416.6,2024-07-18 14:19:48,14,18,7
1415.8,2024-07-18 14:19:51,14,18,7
1415.3,2024-07-18 14:19:52,14,18,7
1414.3,2024-07-18 14:19:55,14,18,7
1413.4,2024-07-18 14:19:57,14,18,7
1414.2,2024-07-18 14:19:59,14,18,7
1414.2,2024-07-18 14:20:02,14,18,7
1414.0,2024-07-18 14:20:03,14,18,7
1414.0,2024-07-18 14:20:05,14,18,7
1413.5,2024-07-18 14:20:08,14,18,7
1415.1,2024-07-18 14:20:09,14,18,7
1415.8,2024-07-18 14:20:12,14,18,7
1416.2,2024-07-18 14:20:13,14,18,7
1415.5,2024-07-18 14:20:15,14,18,7
1415.6,2024-07-18 14:20:18,14,18,7
1416.2,2024-07-18 14:20:19,14,18,7
1416.2,2024-07-18 14:20:22,14,18,7
1416.2,2024-07-18 14:20:24,14,18,7
1416.6,2024-07-18 14:20:26,14,18,7
1417.7,2024-07-18 14:20:29,14,18,7
1418.1,2024-07-18 14:20:30,14,18,7
1417.6,2024-07-18 14:20:33,14,18,7
1417.8,2024-07-18 14:20:34,14,18,7
1418.5,2024-07-18 14:20:37,14,18,7
1419.7,2024-07-18 14:20:38,14,18,7
1420.3,2024-07-18 14:20:40,14,18,7
1420.1,2024-07-18 14:20:43,14,18,7
1420.0,2024-07-18 14:20:44,14,18,7
1420.8,2024-07-18 14:20:47,14,18,7
1421.0,2024-07-18 14:20:48,14,18,7
1421.0,2024-07-18 14:20:50,14,18,7
1422.3,2024-07-18 14:20:53,14,18,7
1422.3,2024-07-18 14:20:55,14,18,7
1422.9,2024-07-18 14:20:58,14,18,7
1422.3,2024-07-18 14:20:59,14,18,7
1422.5,2024-07-18 14:21:02,14,18,7
1422.3,2024-07-18 14:21:03,14,18,7
1422.8,2024-07-18 14:21:05,14,18,7
1423.1,2024-07-18 14:21:08,14,18,7
1422.5,2024-07-18 14:21:09,14,18,7
1422.2,2024-07-18 14:21:12,14,18,7
1421.8,2024-07-18 14:21:13,14,18,7
1421.3,2024-07-18 14:21:15,14,18,7
1420.7,2024-07-18 14:21:18,14,18,7
1420.6,2024-07-18 14:21:19,14,18,7
1420.1,2024-07-18 14:21:22,14,18,7
1419.8,2024-07-18 14:21:24,14,18,7
1419.8,2024-07-18 14:21:26,14,18,7
1420.5,2024-07-18 14:21:29,14,18,7
1421.8,2024-07-18 14:21:30,14,18,7
1421.5,2024-07-18 14:21:33,14,18,7
1421.1,2024-07-18 14:21:34,14,18,7
1420.6,2024-07-18 14:21:37,14,18,7
1419.8,2024-07-18 14:21:38,14,18,7
1419.6,2024-07-18 14:21:40,14,18,7
1419.0,2024-07-18 14:21:43,14,18,7
1418.8,2024-07-18 14:21:44,14,18,7
1418.2,2024-07-18 14:21:47,14,18,7
1417.6,2024-07-18 14:21:48,14,18,7
1418.1,2024-07-18 14:21:52,14,18,7
1419.6,2024-07-18 14:21:53,14,18,7
1420.6,2024-07-18 14:21:55,14,18,7
1421.0,2024-07-18 14:21:58,14,18,7
1421.7,2024-07-18 14:21:59,14,18,7
1422.5,2024-07-18 14:22:02,14,18,7
1422.8,2024-07-18 14:22:03,14,18,7
1423.5,2024-07-18 14:22:05,14,18,7
1424.1,2024-07-18 14:22:08,14,18,7
1424.6,2024-07-18 14:22:09,14,18,7
1424.9,2024-07-18 14:22:12,14,18,7
1426.6,2024-07-18 14:22:13,14,18,7
1427.7,2024-07-18 14:22:15,14,18,7
1428.5,2024-07-18 14:22:18,14,18,7
1429.7,2024-07-18 14:22:20,14,18,7
1429.3,2024-07-18 14:22:23,14,18,7
1429.4,2024-07-18 14:22:24,14,18,7
1429.0,2024-07-18 14:22:27,14,18,7
1428.8,2024-07-18 14:22:28,14,18,7
1427.8,2024-07-18 14:22:30,14,18,7
1427.6,2024-07-18 14:22:33,14,18,7
1427.2,2024-07-18 14:22:34,14,18,7
1427.6,2024-07-18 14:22:37,14,18,7
1427.3,2024-07-18 14:22:38,14,18,7
1426.9,2024-07-18 14:22:41,14,18,7
1426.2,2024-07-18 14:22:42,14,18,7
1426.0,2024-07-18 14:22:44,14,18,7
1426.1,2024-07-18 14:22:47,14,18,7
1425.2,2024-07-18 14:22:49,14,18,7
1424.5,2024-07-18 14:22:52,14,18,7
1423.7,2024-07-18 14:22:53,14,18,7
1422.7,2024-07-18 14:22:56,14,18,7
1422.9,2024-07-18 14:22:57,14,18,7
1423.4,2024-07-18 14:23:00,14,18,7
1423.6,2024-07-18 14:23:01,14,18,7
1422.7,2024-07-18 14:23:04,14,18,7
1423.3,2024-07-18 14:23:05,14,18,7
1423.9,2024-07-18 14:23:08,14,18,7
1424.3,2024-07-18 14:23:09,14,18,7
1424.9,2024-07-18 14:23:12,14,18,7
1425.6,2024-07-18 14:23:13,14,18,7
1425.8,2024-07-18 14:23:15,14,18,7
1425.5,2024-07-18 14:23:19,14,18,7
1426.3,2024-07-18 14:23:20,14,18,7
1425.9,2024-07-18 14:23:22,14,18,7
1425.4,2024-07-18 14:23:25,14,18,7
1425.5,2024-07-18 14:23:26,14,18,7
1425.8,2024-07-18 14:23:29,14,18,7
1424.3,2024-07-18 14:23:30,14,18,7
1424.3,2024-07-18 14:23:33,14,18,7
1424.2,2024-07-18 14:23:34,14,18,7
1424.9,2024-07-18 14:23:36,14,18,7
1426.2,2024-07-18 14:23:39,14,18,7
1427.7,2024-07-18 14:23:40,14,18,7
1428.8,2024-07-18 14:23:42,14,18,7
1429.3,2024-07-18 14:23:45,14,18,7
1429.0,2024-07-18 14:23:47,14,18,7
1428.8,2024-07-18 14:23:50,14,18,7
1427.3,2024-07-18 14:23:51,14,18,7
1426.9,2024-07-18 14:23:53,14,18,7
1427.3,2024-07-18 14:23:56,14,18,7
1426.3,2024-07-18 14:23:57,14,18,7
1423.8,2024-07-18 14:24:00,14,18,7
1425.6,2024-07-18 14:24:01,14,18,7
1426.4,2024-07-18 14:24:03,14,18,7
1427.0,2024-07-18 14:24:06,14,18,7
1428.4,2024-07-18 14:24:07,14,18,7
1429.2,2024-07-18 14:24:10,14,18,7
1429.8,2024-07-18 14:24:11,14,18,7
1428.6,2024-07-18 14:24:14,14,18,7
1428.0,2024-07-18 14:24:16,14,18,7
1426.6,2024-07-18 14:24:18,14,18,7
1426.9,2024-07-18 14:24:21,14,18,7
1427.0,2024-07-18 14:24:22,14,18,7
1427.9,2024-07-18 14:24:25,14,18,7
1427.3,2024-07-18 14:24:26,14,18,7
1428.3,2024-07-18 14:24:29,14,18,7
1430.3,2024-07-18 14:24:30,14,18,7
1431.7,2024-07-18 14:24:32,14,18,7
1430.1,2024-07-18 14:24:35,14,18,7
1430.9,2024-07-18 14:24:36,14,18,7
1431.7,2024-07-18 14:24:39,14,18,7
1431.7,2024-07-18 14:24:40,14,18,7
1431.7,2024-07-18 14:24:43,14,18,7
1432.3,2024-07-18 14:24:45,14,18,7
1432.8,2024-07-18 14:24:47,14,18,7
1433.1,2024-07-18 14:24:50,14,18,7
1434.3,2024-07-18 14:24:51,14,18,7
1435.8,2024-07-18 14:24:54,14,18,7
1436.9,2024-07-18 14:24:55,14,18,7
1438.5,2024-07-18 14:24:58,14,18,7
1439.1,2024-07-18 14:24:59,14,18,7
1439.2,2024-07-18 14:25:01,14,18,7
1438.5,2024-07-18 14:25:04,14,18,7
1438.2,2024-07-18 14:25:05,14,18,7
1436.9,2024-07-18 14:25:08,14,18,7
1437.7,2024-07-18 14:25:10,14,18,7
1437.4,2024-07-18 14:25:13,14,18,7
1438.9,2024-07-18 14:25:14,14,18,7
1440.6,2024-07-18 14:25:16,14,18,7
1442.2,2024-07-18 14:25:19,14,18,7
1440.5,2024-07-18 14:25:20,14,18,7
1440.9,2024-07-18 14:25:23,14,18,7
1441.9,2024-07-18 14:25:24,14,18,7
1441.8,2024-07-18 14:25:26,14,18,7
1442.5,2024-07-18 14:25:29,14,18,7
1440.9,2024-07-18 14:25:30,14,18,7
1439.2,2024-07-18 14:25:33,14,18,7
1439.0,2024-07-18 14:25:34,14,18,7
1438.9,2024-07-18 14:25:36,14,18,7
1436.7,2024-07-18 14:25:39,14,18,7
1433.4,2024-07-18 14:25:41,14,18,7
1433.2,2024-07-18 14:25:44,14,18,7
1431.9,2024-07-18 14:25:45,14,18,7
1433.8,2024-07-18 14:25:48,14,18,7
1434.5,2024-07-18 14:25:49,14,18,7
1434.5,2024-07-18 14:25:51,14,18,7
1434.0,2024-07-18 14:25:54,14,18,7
1435.3,2024-07-18 14:25:55,14,18,7
1435.8,2024-07-18 14:25:58,14,18,7
1436.1,2024-07-18 14:25:59,14,18,7
1435.9,2024-07-18 14:26:01,14,18,7
1435.2,2024-07-18 14:26:04,14,18,7
1434.7,2024-07-18 14:26:05,14,18,7
1434.9,2024-07-18 14:26:08,14,18,7
1434.0,2024-07-18 14:26:10,14,18,7
1433.7,2024-07-18 14:26:13,14,18,7
1433.5,2024-07-18 14:26:14,14,18,7
1433.2,2024-07-18 14:26:17,14,18,7
1433.9,2024-07-18 14:26:18,14,18,7
1433.8,2024-07-18 14:26:20,14,18,7
1433.2,2024-07-18 14:26:23,14,18,7
1434.5,2024-07-18 14:26:24,14,18,7
1434.6,2024-07-18 14:26:27,14,18,7
1434.5,2024-07-18 14:26:28,14,18,7
1433.9,2024-07-18 14:26:31,14,18,7
1434.5,2024-07-18 14:26:32,14,18,7
1434.7,2024-07-18 14:26:35,14,18,7
1434.4,2024-07-18 14:26:37,14,18,7
1434.6,2024-07-18 14:26:40,14,18,7
1436.4,2024-07-18 14:26:41,14,18,7
1438.3,2024-07-18 14:26:44,14,18,7
1439.5,2024-07-18 14:26:45,14,18,7
1441.6,2024-07-18 14:26:48,14,18,7
1442.8,2024-07-18 14:26:49,14,18,7
1443.5,2024-07-18 14:26:51,14,18,7
1444.2,2024-07-18 14:26:54,14,18,7
1444.7,2024-07-18 14:26:55,14,18,7
1443.6,2024-07-18 14:26:57,14,18,7
1444.3,2024-07-18 14:27:00,14,18,7
1446.1,2024-07-18 14:27:01,14,18,7
1445.9,2024-07-18 14:27:04,14,18,7
1444.6,2024-07-18 14:27:06,14,18,7
1444.0,2024-07-18 14:27:09,14,18,7
1445.9,2024-07-18 14:27:10,14,18,7
1442.9,2024-07-18 14:27:12,14,18,7
1439.4,2024-07-18 14:27:15,14,18,7
1437.4,2024-07-18 14:27:16,14,18,7
1436.5,2024-07-18 14:27:18,14,18,7
1438.2,2024-07-18 14:27:21,14,18,7
1436.7,2024-07-18 14:27:22,14,18,7
1435.9,2024-07-18 14:27:25,14,18,7
1439.0,2024-07-18 14:27:26,14,18,7
1440.0,2024-07-18 14:27:29,14,18,7
1437.4,2024-07-18 14:27:31,14,18,7
1439.1,2024-07-18 14:27:34,14,18,7
1439.1,2024-07-18 14:27:35,14,18,7
1443.2,2024-07-18 14:27:38,14,18,7
1446.2,2024-07-18 14:27:39,14,18,7
1449.4,2024-07-18 14:27:42,14,18,7
1450.0,2024-07-18 14:27:43,14,18,7
1449.9,2024-07-18 14:27:45,14,18,7
1452.6,2024-07-18 14:27:48,14,18,7
1450.8,2024-07-18 14:27:49,14,18,7
1450.8,2024-07-18 14:27:52,14,18,7
1451.0,2024-07-18 14:27:53,14,18,7
1450.2,2024-07-18 14:27:55,14,18,7
1449.5,2024-07-18 14:27:58,14,18,7
1449.3,2024-07-18 14:28:00,14,18,7
1447.6,2024-07-18 14:28:03,14,18,7
1448.1,2024-07-18 14:28:04,14,18,7
1448.3,2024-07-18 14:28:07,14,18,7
1446.4,2024-07-18 14:28:08,14,18,7
1444.7,2024-07-18 14:28:10,14,18,7
1444.1,2024-07-18 14:28:13,14,18,7
1442.8,2024-07-18 14:28:14,14,18,7
1441.9,2024-07-18 14:28:17,14,18,7
1440.6,2024-07-18 14:28:18,14,18,7
1439.5,2024-07-18 14:28:20,14,18,7
1441.1,2024-07-18 14:28:23,14,18,7
1440.8,2024-07-18 14:28:24,14,18,7
1440.8,2024-07-18 14:28:27,14,18,7
1442.2,2024-07-18 14:28:29,14,18,7
1442.6,2024-07-18 14:28:32,14,18,7
1440.9,2024-07-18 14:28:33,14,18,7
1439.9,2024-07-18 14:28:36,14,18,7
1440.1,2024-07-18 14:28:37,14,18,7
1442.4,2024-07-18 14:28:40,14,18,7
1444.0,2024-07-18 14:28:41,14,18,7
1444.7,2024-07-18 14:28:44,14,18,7
1444.9,2024-07-18 14:28:45,14,18,7
1445.8,2024-07-18 14:28:48,14,18,7
1446.6,2024-07-18 14:28:49,14,18,7
1447.0,2024-07-18 14:28:52,14,18,7
1445.1,2024-07-18 14:28:53,14,18,7
1445.0,2024-07-18 14:28:55,14,18,7
1445.6,2024-07-18 14:28:59,14,18,7
1444.5,2024-07-18 14:29:00,14,18,7
1443.3,2024-07-18 14:29:03,14,18,7
1442.5,2024-07-18 14:29:04,14,18,7
1441.3,2024-07-18 14:29:07,14,18,7
1439.6,2024-07-18 14:29:08,14,18,7
1439.9,2024-07-18 14:29:10,14,18,7
1441.8,2024-07-18 14:29:13,14,18,7
1442.0,2024-07-18 14:29:14,14,18,7
1442.0,2024-07-18 14:29:17,14,18,7
1441.8,2024-07-18 14:29:18,14,18,7
1441.8,2024-07-18 14:29:20,14,18,7
1441.7,2024-07-18 14:29:23,14,18,7
1442.9,2024-07-18 14:29:24,14,18,7
1444.9,2024-07-18 14:29:28,14,18,7
1445.3,2024-07-18 14:29:29,14,18,7
1446.8,2024-07-18 14:29:32,14,18,7
1447.2,2024-07-18 14:29:33,14,18,7
1446.4,2024-07-18 14:29:35,14,18,7
1448.1,2024-07-18 14:29:38,14,18,7
1448.4,2024-07-18 14:29:39,14,18,7
1448.0,2024-07-18 14:29:42,14,18,7
1448.4,2024-07-18 14:29:43,14,18,7
1448.6,2024-07-18 14:29:45,14,18,7
1448.7,2024-07-18 14:29:48,14,18,7
1447.3,2024-07-18 14:29:49,14,18,7
1447.8,2024-07-18 14:29:52,14,18,7
1448.3,2024-07-18 14:29:54,14,18,7
1447.6,2024-07-18 14:29:56,14,18,7
1445.9,2024-07-18 14:29:59,14,18,7
1445.7,2024-07-18 14:30:00,14,18,7
1445.6,2024-07-18 14:30:03,14,18,7
1445.2,2024-07-18 14:30:04,14,18,7
1445.3,2024-07-18 14:30:07,14,18,7
1446.4,2024-07-18 14:30:08,14,18,7
1447.5,2024-07-18 14:30:11,14,18,7
1447.3,2024-07-18 14:30:12,14,18,7
1447.6,2024-07-18 14:30:14,14,18,7
1449.0,2024-07-18 14:30:17,14,18,7
1449.9,2024-07-18 14:30:18,14,18,7
1450.8,2024-07-18 14:30:21,14,18,7
1450.7,2024-07-18 14:30:23,14,18,7
1449.7,2024-07-18 14:30:25,14,18,7
1448.5,2024-07-18 14:30:28,14,18,7
1448.6,2024-07-18 14:30:29,14,18,7
1449.5,2024-07-18 14:30:31,14,18,7
1448.2,2024-07-18 14:30:34,14,18,7
1447.6,2024-07-18 14:30:35,14,18,7
1447.7,2024-07-18 14:30:38,14,18,7
1447.7,2024-07-18 14:30:39,14,18,7
1449.2,2024-07-18 14:30:41,14,18,7
1448.9,2024-07-18 14:30:44,14,18,7
1449.5,2024-07-18 14:30:45,14,18,7
1450.4,2024-07-18 14:30:48,14,18,7
1449.6,2024-07-18 14:30:50,14,18,7
1449.6,2024-07-18 14:30:52,14,18,7
1450.3,2024-07-18 14:30:55,14,18,7
1451.1,2024-07-18 14:30:56,14,18,7
1451.0,2024-07-18 14:30:59,14,18,7
1450.2,2024-07-18 14:31:00,14,18,7
1450.5,2024-07-18 14:31:03,14,18,7
1451.0,2024-07-18 14:31:04,14,18,7
1451.5,2024-07-18 14:31:07,14,18,7
1450.6,2024-07-18 14:31:08,14,18,7
1450.0,2024-07-18 14:31:11,14,18,7
1449.6,2024-07-18 14:31:12,14,18,7
1450.5,2024-07-18 14:31:15,14,18,7
1449.8,2024-07-18 14:31:16,14,18,7
1449.6,2024-07-18 14:31:19,14,18,7
1449.6,2024-07-18 14:31:21,14,18,7
1448.6,2024-07-18 14:31:24,14,18,7
1448.8,2024-07-18 14:31:25,14,18,7
1448.7,2024-07-18 14:31:28,14,18,7
1449.6,2024-07-18 14:31:29,14,18,7
1449.0,2024-07-18 14:31:32,14,18,7
1450.4,2024-07-18 14:31:33,14,18,7
1451.3,2024-07-18 14:31:36,14,18,7
1452.0,2024-07-18 14:31:37,14,18,7
1453.5,2024-07-18 14:31:40,14,18,7
1452.4,2024-07-18 14:31:41,14,18,7
1451.9,2024-07-18 14:31:44,14,18,7
1451.1,2024-07-18 14:31:45,14,18,7
1451.0,2024-07-18 14:31:48,14,18,7
1451.3,2024-07-18 14:31:50,14,18,7
1452.2,2024-07-18 14:31:53,14,18,7
1452.4,2024-07-18 14:31:54,14,18,7
1453.6,2024-07-18 14:31:57,14,18,7
1454.8,2024-07-18 14:31:58,14,18,7
1456.4,2024-07-18 14:32:01,14,18,7
1457.1,2024-07-18 14:32:02,14,18,7
